#PART DEC-11-HR7B-D
#TITLE KY11-A Programmer's Console Manual
1	Chapter 1	Introduction
1	Chapter 2	Console Functions
2	2.1	LOAD ADDR
2	2.2	EXAM
3	2.2.1	Operation
3	2.2.2	Not REG ADRS
2	2.3	DEP
3	2.3.1	ST ADRS
3	2.3.2	REG ADRS
3	2.3.3	Not REG ADRS
2	2.4	CONT
2	2.5	HALT
2	2.6	START
2	2.7	Power Fail
3	2.7.1	Basic Operation and Power Fail Waveforms
3	2.7.2	Power Fail Down
3	2.7.3	Power Fail Up
1	Chapter 3	Module Description
2	3.1	Lamp-Driver Logic
2	3.2	Switch Logic
